title,price,product_url,img_url,wish_count,chat_count
H&M 블라우스,"3,000원",https://web.joongna.com/product/210410475,https://img2.joongna.com/media/original/2025/05/21/1747826614026Ks6_eJjaV.jpg?impolicy=thumb&size=300,0,0
Free/그레이/크롭티/여성티/여성얇은티,"3,000원",https://web.joongna.com/product/211192252,https://img2.joongna.com/media/original/2025/05/30/17485775092308xT_bTYtS.jpg?impolicy=thumb&size=300,0,0
여성 셔츠ㆍ블라우스,"3,000원",https://web.joongna.com/product/209622001,https://img2.joongna.com/media/original/2025/05/13/1747088433152ETJ_PtOv8.jpg?impolicy=thumb&size=300,0,0
블랙 리본 끈 배색 레이어드 블라우스 티,"3,000원",https://web.joongna.com/product/210830455,https://img2.joongna.com/media/original/2025/05/26/1748239408022UQ5_VzMUy.jpg?impolicy=thumb&size=300,0,0
롱남방&롱셔츠,"3,000원",https://web.joongna.com/product/209942128,https://img2.joongna.com/media/original/2025/05/16/1747377262813TWk_gQ037.jpg?impolicy=thumb&size=300,0,0
여성얇은니트100/여성티100/7부티100,"3,000원",https://web.joongna.com/product/210836781,https://img2.joongna.com/media/original/2025/05/26/1748243457847Rqq_ZwrZp.jpg?impolicy=thumb&size=300,0,0
여성반팔티66/블랙반팔티66/반팔티66,"3,000원",https://web.joongna.com/product/210836657,https://img2.joongna.com/media/original/2025/05/26/1748243347724gCL_K2kBq.jpg?impolicy=thumb&size=300,0,0
빈티지 체크 셔츠,"3,000원",https://web.joongna.com/product/210516827,https://img2.joongna.com/media/original/2025/05/22/1747923708115cl0_GoWbb.jpg?impolicy=thumb&size=300,0,0
화이트 소매레이스 블라우스 55,"3,000원",https://web.joongna.com/product/210446695,https://img2.joongna.com/media/original/2025/05/22/1747876029145Xfr_OOJQq.jpg?impolicy=thumb&size=300,1,0
7부티셔츠55/여성티55,"3,000원",https://web.joongna.com/product/191231925,https://img2.joongna.com/media/original/2024/11/03/1730568671866Hal_yyjO9.jpg?impolicy=thumb&size=300,0,0
면 블라우스.XL,"3,000원",https://web.joongna.com/product/207429109,https://img2.joongna.com/media/original/2025/04/18/1744962010301GvZ_5U6AC.jpg?impolicy=thumb&size=300,0,0
[77] 피치기모 레이어드 티블라우스 (카멜),"3,000원",https://web.joongna.com/product/203332824,https://img2.joongna.com/media/original/2025/03/06/1741267188640gNJ_JtuVB.jpg?impolicy=thumb&size=300,0,0
[88] 크리스티나앤코 기모 나염티셔츠 와인,"3,000원",https://web.joongna.com/product/124663645,https://img2.joongna.com/media/original/2022/05/24/1653370604651YK8_lXTrO.jpg?impolicy=thumb&size=300,0,0
[88] 크리스티나앤코 기모 나염티셔츠 차콜,"3,000원",https://web.joongna.com/product/124663569,https://img2.joongna.com/media/original/2022/05/24/1653370422158Ien_O7Iqg.jpg?impolicy=thumb&size=300,0,0
꽃무늬 블라우스,"3,000원",https://web.joongna.com/product/205382792,https://img2.joongna.com/media/original/2025/03/28/17430883252967Lv_BqWq7.jpg?impolicy=thumb&size=300,0,0
free여성티셔츠/여성흰티셔츠/화이트티셔츠/여성티,"3,000원",https://web.joongna.com/product/209651193,https://img2.joongna.com/media/original/2025/05/13/1747118435633Uld_iR9Hn.jpg?impolicy=thumb&size=300,0,0
